id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
234323,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,02/19/2016 00:00:00,02/19/2016 00:00:00,0,0,2,0,2,2,2,
234324,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,02/19/2016 00:00:00,02/19/2016 00:00:00,0,0,3,0,3,3,3,
234327,,2016,False,Clear,2,5648,5038,Orma - Pokomo,5648,5648,Orma - Pokomo,931,931,Orma,933,933,Pokomo,1,"""Coastweek,2016-06-16,Nine killed during inter-community clashes in Tana River district""",Coastweek,2016-06-16,Nine killed during inter-community clashes in Tana River district,Coast Regional Coordinator Samuel Kilele,4,Tana River county,,Tana River county,,-1.533333,39.416667,POINT (39.416667 -1.533333),127159,Kenya,501,Africa,2,4,06/09/2016 00:00:00,06/16/2016 00:00:00,0,0,0,9,9,9,9,
234336,,2016,True,Clear,1,423,423,Thailand:Patani,888,888,Government of Thailand - Patani insurgents,147,147,Government of Thailand,365,365,Patani insurgents,1,"""Bangkok Post,2016-12-27,District chief's driver slain in Pattani""",Bangkok Post,2016-12-27,District chief's driver slain in Pattani,police ,2,Nam Dam village,,Pattani,Thung Yang Daeng district,6.623528,101.449139,POINT (101.449139 6.623528),139523,Thailand,800,Asia,1,1,12/26/2016 00:00:00,12/26/2016 00:00:00,1,0,0,0,1,1,1,
234340,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,02/19/2016 00:00:00,02/19/2016 00:00:00,0,0,1,0,1,1,1,
234341,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Arsi zone,,Oromiya state,West Arsi zone,7.024661,39.032214,POINT (39.032214 7.024661),140119,Ethiopia,530,Africa,1,1,02/20/2016 00:00:00,02/20/2016 00:00:00,0,0,1,0,1,1,1,
234342,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Welega zone,,Oromiya state,West Welega zone,9.172830,35.052790,POINT (35.052790 9.172830),142991,Ethiopia,530,Africa,1,1,02/20/2016 00:00:00,02/20/2016 00:00:00,0,0,1,0,1,1,1,
234343,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,02/21/2016 00:00:00,02/21/2016 00:00:00,0,0,2,0,2,2,2,
234345,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Welega zone,,Oromiya state,East Welega zone,9.083333,36.550000,POINT (36.550000 9.083333),142994,Ethiopia,530,Africa,1,2,02/21/2016 00:00:00,02/24/2016 00:00:00,0,0,1,0,1,1,1,
234346,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Hararghe zone,,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,Africa,1,1,02/22/2016 00:00:00,02/22/2016 00:00:00,0,0,12,0,12,12,12,
234347,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,02/22/2016 00:00:00,02/22/2016 00:00:00,0,0,6,0,6,6,6,
234348,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Arsi zone,,Oromiya state,West Arsi zone,7.024661,39.032214,POINT (39.032214 7.024661),140119,Ethiopia,530,Africa,1,1,02/22/2016 00:00:00,02/22/2016 00:00:00,0,0,1,0,1,1,1,
234350,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,02/22/2016 00:00:00,02/22/2016 00:00:00,0,0,1,0,1,1,1,
234351,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Welega zone,,Oromiya state,East Welega zone,9.083333,36.550000,POINT (36.550000 9.083333),142994,Ethiopia,530,Africa,1,1,02/22/2016 00:00:00,02/22/2016 00:00:00,0,0,1,0,1,1,1,
234352,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,02/23/2016 00:00:00,02/23/2016 00:00:00,0,0,1,0,1,1,1,
234353,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Welega zone,,Oromiya state,West Welega zone,9.172830,35.052790,POINT (35.052790 9.172830),142991,Ethiopia,530,Africa,1,1,02/24/2016 00:00:00,02/24/2016 00:00:00,0,0,1,0,1,1,1,
234354,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,Kelem Welega zone,,Oromiya state,Kelem Welega zone,8.873628,34.668520,POINT (34.668520 8.873628),142270,Ethiopia,530,Africa,1,2,02/23/2016 00:00:00,02/24/2016 00:00:00,0,0,2,0,2,2,2,
234355,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,Kelem Welega zone,,Oromiya state,Kelem Welega zone,8.873628,34.668520,POINT (34.668520 8.873628),142270,Ethiopia,530,Africa,1,1,02/24/2016 00:00:00,02/24/2016 00:00:00,0,0,3,0,3,3,3,
234356,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Welega zone,,Oromiya state,East Welega zone,9.083333,36.550000,POINT (36.550000 9.083333),142994,Ethiopia,530,Africa,1,1,02/24/2016 00:00:00,02/24/2016 00:00:00,0,0,2,0,2,2,2,
234357,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,02/24/2016 00:00:00,02/24/2016 00:00:00,0,0,4,0,4,4,4,
234358,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,Guji zone,,Oromiya state,Guji zone,5.316670,39.583330,POINT (39.583330 5.316670),137240,Ethiopia,530,Africa,1,1,02/27/2016 00:00:00,02/27/2016 00:00:00,0,0,3,0,3,3,3,
234359,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Welega zone,,Oromiya state,East Welega zone,9.083333,36.550000,POINT (36.550000 9.083333),142994,Ethiopia,530,Africa,1,1,02/28/2016 00:00:00,02/28/2016 00:00:00,0,0,3,0,3,3,3,
234360,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,03/01/2016 00:00:00,03/01/2016 00:00:00,0,0,1,0,1,1,1,
234361,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,03/01/2016 00:00:00,03/01/2016 00:00:00,0,0,2,0,2,2,2,
234362,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Welega zone,,Oromiya state,West Welega zone,9.172830,35.052790,POINT (35.052790 9.172830),142991,Ethiopia,530,Africa,1,1,03/01/2016 00:00:00,03/01/2016 00:00:00,0,0,1,0,1,1,1,
234363,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Welega zone,,Oromiya state,West Welega zone,9.172830,35.052790,POINT (35.052790 9.172830),142991,Ethiopia,530,Africa,1,1,03/02/2016 00:00:00,03/02/2016 00:00:00,0,0,1,0,1,1,1,
234364,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,03/03/2016 00:00:00,03/03/2016 00:00:00,0,0,1,0,1,1,1,
234365,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Welega zone,,Oromiya state,East Welega zone,9.083333,36.550000,POINT (36.550000 9.083333),142994,Ethiopia,530,Africa,1,1,03/04/2016 00:00:00,03/04/2016 00:00:00,0,0,1,0,1,1,1,
234366,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,03/05/2016 00:00:00,03/05/2016 00:00:00,0,0,1,0,1,1,1,
234367,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Arsi zone,,Oromiya state,West Arsi zone,7.024661,39.032214,POINT (39.032214 7.024661),140119,Ethiopia,530,Africa,1,1,03/09/2016 00:00:00,03/09/2016 00:00:00,0,0,2,0,2,2,2,
234368,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Hararghe zone,,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,Africa,1,1,03/10/2016 00:00:00,03/10/2016 00:00:00,0,0,1,0,1,1,1,
234370,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Welega zone,,Oromiya state,East Welega zone,9.083333,36.550000,POINT (36.550000 9.083333),142994,Ethiopia,530,Africa,1,1,03/10/2016 00:00:00,03/10/2016 00:00:00,0,0,3,0,3,3,3,
234371,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,03/13/2016 00:00:00,03/13/2016 00:00:00,0,0,1,0,1,1,1,
234372,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,03/16/2016 00:00:00,03/16/2016 00:00:00,0,0,2,0,2,2,2,
234373,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Arsi zone,,Oromiya state,West Arsi zone,7.024661,39.032214,POINT (39.032214 7.024661),140119,Ethiopia,530,Africa,1,1,03/16/2016 00:00:00,03/16/2016 00:00:00,0,0,1,0,1,1,1,
234374,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,03/17/2016 00:00:00,03/17/2016 00:00:00,0,0,1,0,1,1,1,
234375,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,03/21/2016 00:00:00,03/21/2016 00:00:00,0,0,1,0,1,1,1,
234376,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Hararghe zone,,Oromiya state,West Hararghe zone,9.083333,40.866667,POINT (40.866667 9.083333),143002,Ethiopia,530,Africa,1,1,03/22/2016 00:00:00,03/22/2016 00:00:00,0,0,1,0,1,1,1,
234377,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,03/25/2016 00:00:00,03/25/2016 00:00:00,0,0,2,0,2,2,2,
234378,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,East Hararghe zone,,Oromiya state,East Hararghe zone,9.216667,42.333333,POINT (42.333333 9.216667),143005,Ethiopia,530,Africa,1,1,03/26/2016 00:00:00,03/26/2016 00:00:00,0,0,1,0,1,1,1,
234379,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Arsi zone,,Oromiya state,West Arsi zone,7.024661,39.032214,POINT (39.032214 7.024661),140119,Ethiopia,530,Africa,1,1,03/30/2016 00:00:00,03/30/2016 00:00:00,0,0,1,0,1,1,1,
234381,,2016,True,Clear,3,97,474,Government of Ethiopia - Civilians,97,941,Government of Ethiopia - Civilians,97,97,Government of Ethiopia,9999,1,Civilians,1,"""“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings """,“SUCH A BRUTAL CRACKDOWN” ,2016-06-30,Annex 1: Documented Killings ,,3,West Shewa zone,,Oromiya state,West Shewa zone,9.139480,37.850160,POINT (37.850160 9.139480),142996,Ethiopia,530,Africa,1,1,04/04/2016 00:00:00,04/04/2016 00:00:00,0,0,1,0,1,1,1,
